label,Pitch,Duty,Height,T
117,320,0.56,240,80.62571952
118,320,0.64,240,82.25923002
119,320,0.72,240,83.88157042
120,320,0.8,240,85.24978736
121,320,0.4,280,80.64017586
122,320,0.48,280,81.02907367
123,320,0.56,280,82.26002768
124,320,0.64,280,84.06928198
125,320,0.72,280,86.39920807
126,320,0.8,280,88.73212109
127,320,0.4,320,80.69629574
128,320,0.48,320,81.17469696
129,320,0.56,320,82.45949871
130,320,0.64,320,84.37878266
131,320,0.72,320,87.25295682
132,320,0.8,320,91.62417785
133,320,0.4,360,80.59848057
134,320,0.48,360,80.72573992
135,320,0.56,360,81.63486454
136,320,0.64,360,83.13243358
137,320,0.72,360,85.57115182
138,320,0.8,360,91.64222733
139,320,0.4,400,79.72932505
140,320,0.48,400,79.20914594
141,320,0.56,400,79.7718134
142,320,0.64,400,80.8754697
143,320,0.72,400,82.1736938
144,320,0.8,400,88.5211603
145,360,0.4,200,52.13002313
146,360,0.48,200,54.56830492
147,360,0.56,200,57.33769857
148,360,0.64,200,59.08690092
149,360,0.72,200,63.48019477
150,360,0.8,200,77.13857268
151,360,0.4,240,61.39302356
152,360,0.48,240,64.6402134
153,360,0.56,240,66.23924154
154,360,0.64,240,63.33040137
155,360,0.72,240,62.69350447
156,360,0.8,240,75.86457742
157,360,0.4,280,75.56894853
158,360,0.48,280,78.65160119
159,360,0.56,280,78.06905315
160,360,0.64,280,66.76756491
161,360,0.72,280,61.66323359
162,360,0.8,280,74.70438333
163,360,0.4,320,86.17097681
164,360,0.48,320,88.36460616
165,360,0.56,320,84.65518005
166,360,0.64,320,68.157209
167,360,0.72,320,66.15632815
168,360,0.8,320,77.39272382
169,360,0.4,360,88.47722862
170,360,0.48,360,89.3509206
171,360,0.56,360,85.82817195
172,360,0.64,360,75.518926
173,360,0.72,360,75.20946251
174,360,0.8,360,81.60935482
175,360,0.4,400,86.073833
176,360,0.48,400,85.73651239
177,360,0.56,400,88.34269774
178,360,0.64,400,86.69329975
179,360,0.72,400,83.5977599
180,360,0.8,400,85.64645691
181,400,0.4,200,30.68899393
182,400,0.48,200,30.53740766
183,400,0.56,200,40.54502276
184,400,0.64,200,58.12115512
185,400,0.72,200,71.24062981
186,400,0.8,200,79.25363754
187,400,0.4,240,32.28707307
188,400,0.48,240,32.11108833
189,400,0.56,240,41.92447232
190,400,0.64,240,55.16476607
191,400,0.72,240,64.0863521
192,400,0.8,240,73.88112194
193,400,0.4,280,33.74024955
194,400,0.48,280,35.78352834
195,400,0.56,280,44.3587134
196,400,0.64,280,52.22597581
197,400,0.72,280,59.45843016
198,400,0.8,280,70.24783015
199,400,0.4,320,41.01467063
200,400,0.48,320,45.10028456
201,400,0.56,320,50.87132982
202,400,0.64,320,53.70871747
203,400,0.72,320,59.18331626
204,400,0.8,320,69.51545014
205,400,0.4,360,52.58064962
206,400,0.48,360,57.79759555
207,400,0.56,360,60.70370318
208,400,0.64,360,60.43682055
209,400,0.72,360,61.29424897
210,400,0.8,360,69.37892581
211,400,0.4,400,66.4338223
212,400,0.48,400,71.57531208
213,400,0.56,400,72.59246246
214,400,0.64,400,67.98671626
215,400,0.72,400,60.93453748
216,400,0.8,400,68.09228021
